,Date,User,Tweet,Likes,Comments,Retweets,Views
343,2021-09-15 20:30:13+00:00,TheKnowledgeHou,"The Innovation Fellowship started &amp; we'd love to welcome our T&amp;L Staff for the 2021-22 fellowship year! Thank you for helping bridge the gap for our aspiring technologist as they #ExpandOpportunity &amp; build their skills toward rewarding tech careers.
#tech #theknowledgehouse #team https://t.co/wr2aPAOHCQ",1,0,0,
344,2021-09-14 18:02:23+00:00,TheKnowledgeHou,"This week's Student Spotlight is KKCF Student, Ren Zheng! When asked: ""For the last 3 years, I've been learning &amp; developing my skills in advertising &amp; media. I'm considering working in a field related to design &amp; technology."" We hope you continue to #ExpandOpportunity https://t.co/y8Ef1n8OqI",0,0,0,
345,2021-09-09 17:02:14+00:00,TheKnowledgeHou,"Rochele, a TKH Volunteer, came and spoke to the our fellows regarding networking and finding mentors. She gave advice on the importance of learning and how useful it can be in the future.

Thank you, Rochele, for your pearls of wisdom. https://t.co/4VQsCDJflS",0,0,0,
346,2021-09-08 18:15:09+00:00,TheKnowledgeHou,"Here are more amazing Fellowship Campaign sponsors who helped last year. Through you and many other people, we will continue to #ExpandOpportunity to others in the community. Thank you so much!

To donate to this year's campaign visit: https://t.co/yeqA1Bog5q https://t.co/bdkECZk0Re",0,0,0,
347,2021-09-07 20:01:03+00:00,TheKnowledgeHou,"Thanks to our 2020 Fellowship Campaign sponsors, Silicon Valley Bank (@SVB_Financial), JP Morgan &amp; Chase (@jpmorgan), and Sales Force (@salesforce), for helping us exceed our goal of closing the #digitaldivide. To donate to this year's campaign: https://t.co/yeqA1Bog5q https://t.co/XHRLgF3vgU",0,0,0,
348,2021-09-03 17:02:03+00:00,TheKnowledgeHou,"Staff of the Month for August is Madeline Vera! She goes out of her way to be supportive to coworkers, assists with finding resources to help everyone grow professionally and is always sharing how we can grow and improve our programming. 

Congratulation and thank you! https://t.co/xp87QxiECt",0,0,0,
349,2021-08-19 17:30:05+00:00,TheKnowledgeHou,Networking and building your resume are a few of many things that go into finding a job. TKH prepares Fellows to excel at every step towards job placement to #ExpandOpportunity. Hear some of @HsuehLillian gems about navigating the job market. Full Vid: https://t.co/abHvID2h4j https://t.co/PYcfRdevbc,1,0,0,
350,2021-08-17 22:50:03+00:00,TheKnowledgeHou,"Last year,we launched the Fellowship Campaign to keep afloat &amp; advance.Thanks to everyone, we were able to support 100 Fellows. We'll be doubling to 200 in the next 12 months! If interested, please DM. #TKHFellowshipCampaign2021 #ExpandOpportunity #nonprofit #nationalnonprofitday https://t.co/bTh9hrOD7d",1,0,0,
351,2021-08-17 20:30:14+00:00,TheKnowledgeHou,"This week's Student Spotlight is, Katherine Fernandez! When asked: ""I aspire to be a full-time UX designer. My new skills from the web development course at TKH has given me an edge &amp; will help me in the future."" Congrats &amp; we hope you continue to #ExpandOpportunity https://t.co/HCPKpyUBUU",1,0,0,
352,2021-08-11 20:48:33+00:00,TheKnowledgeHou,"Mentoring can help students get their foot in the door.This week, our Fellows worked on networking,mentoring, &amp; professional relationship-building Lynn,a TKH mentor,helped by introducing them to people in her network &amp; checking in.Thank you again, @LynnPetesch #ExpandOpportunity. https://t.co/egNLx5tWdr",1,0,0,
353,2021-08-09 18:30:08+00:00,TheKnowledgeHou,"As we try to #ExpandOpportunity for all in our community, we want to take the time to celebrate the achievements of #womenintech who are an inspiration to women everywhere pursuing tech education and careers.

Check out the full vid: https://t.co/7jB8PlhiFX

#NationalWomensDay https://t.co/XFt2wH4eNd",1,0,0,
354,2021-08-06 20:04:54+00:00,TheKnowledgeHou,"This week at KKCF our Fellows worked through job interviewing. Also, this week Sanjay volunteered to speak to students about building a resume and even reviewed resumes. Thank you again, @guffnuff for helping our students. #ExpandOpportunity . https://t.co/prDuBZBzJ2",2,0,1,
355,2021-08-05 21:15:07+00:00,TheKnowledgeHou,"Our Fellows work hard, BUT they shouldn't overwork &amp; neither should you! Today, on #nationalworklikeadogday we are sharing how TKH trains young adults to avoid overworking in our career success courses. If you're interested in ways to #ExpandOpportunity : https://t.co/uVSQe0H6RZ https://t.co/2vHfm0aXMY",1,0,0,
356,2021-08-03 21:00:12+00:00,TheKnowledgeHou,"Part 2 of 2
We hope to bridge the gap for Black &amp; Brown folk, #ExpandOpportunity a&amp; continue to build a pipeline of technologists.Thanks again to all of the speakers for being a part of the conversation to close the digital divide in the city.#NationalGeorgiaDay #Georgia #Atlanta https://t.co/By0q18LaKW",2,0,0,
357,2021-08-03 21:00:10+00:00,TheKnowledgeHou,"Part 1 of 2
As COVID continues to increase uncertainty about working in person,it's crucial for everyone to increase digital literacy.Providing tools &amp; technical skills for young adults for access to the #tech industry is even more important. #NationalGeorgiaDay #Georgia #Atlanta https://t.co/alJ0TAL12r",1,0,0,
358,2021-07-31 17:30:13+00:00,TheKnowledgeHou,"Tomorrow, TKH will be featured on an episode of Here &amp; Now where we talk about our nationwide expansion to provide free digital skills training in coding and design programs for underserved youth.

Tune in on the ABC network Live tomorrow!

Remember to always #ExpandOpportunity https://t.co/4Fe5NWjTwO",0,0,0,
359,2021-07-30 16:02:24+00:00,TheKnowledgeHou,"We'd like to celebrate @AlchemyWorx as our #PartneroftheMonth !! They've been a consistent supporter through volunteering &amp; speaking engagements. In fact, 11 employees have signed up to do mentoring to our fellows. Thank you to all the folks at Alchemy Worx. #ExpandOpportunity https://t.co/1PFQLR03rW",0,0,0,
360,2021-07-29 18:01:17+00:00,TheKnowledgeHou,"TKH not only focuses on technical training &amp; career guidance, but also on post-coursework internships. For #nationalinternday here's some statistics on the importance of internships. To partner with us and #expandopportunity for Fellows visit us at: https://t.co/qhtYcPrk7G https://t.co/TWiYjX3ywj",0,0,1,
361,2021-07-28 21:00:49+00:00,TheKnowledgeHou,"#TKHFamily congratulates Camilia Valentin for being #StaffoftheMonth ! Camilia, our Program Manager, said: ""I feel connected to our mission &amp; the impact we hope to make in communities. This fueled my passion in nonprofit work throughout the years."" Thank you! #ExpandOpportunity https://t.co/8JEAuIaWAi",1,0,0,
362,2021-07-27 22:45:01+00:00,TheKnowledgeHou,"When it comes to closing the digital divide, we provide training so that people can enter the tech industry with foundational skills. We want our community to be confident in their #tech skills. We look forward to #ExpandingOpportunity to support future technologists https://t.co/t8y6wF5FHR",2,0,1,
363,2021-07-27 22:45:00+00:00,TheKnowledgeHou,"Part 2 of 2
As we expand, we hope to bridge the gap for Black &amp; Brown folk and increase digital fluency to #ExpandOpportunity and continue to build a talent pipeline of technologists.
Thank You to the speakers for helping us bridge the digital divide in Newark! https://t.co/FJ1ukZgiYI",0,0,0,
364,2021-07-22 19:30:15+00:00,TheKnowledgeHou,"Always #ExpandOpportunity for yourself. You never know what you can accomplish. Tech jobs can be found in many sectors.Check out Dela Quist, Founder &amp; CIO of Alchemy Worx, as he talks about how important it is to take the first step toward what you want.”
@DelaQuist @AlchemyWorx https://t.co/qy0B8Yf47S",0,0,0,
365,2021-07-21 20:00:57+00:00,TheKnowledgeHou,"Tomorrow TKH will be participating in JobsFirstNYC's sixth annual Adapting to the Future of Work: Surviving to Thriving t at 12:15 pm. Make sure to register at https://t.co/NZZxVXNAg5 to not miss it! 

@JobsFirstNYC 

#ExpandOpportunity #jobsfirstnyc #Techjobs #Entrepreneur https://t.co/GBhEO8itBF",1,0,0,
366,2021-07-21 01:45:03+00:00,TheKnowledgeHou,"This week's Student Spotlight is KKCF Student, Kevin Chirinos! He is going to Cornell CAS &amp; plans on majoring in computer science. When asked about TKH, he said: ""TKH's Coding Fellowship really showed me computer science through a new light!"" Congrats to Kevin! #ExpandOpportunity https://t.co/yVFfWQaXHx",0,0,0,
367,2021-07-16 17:30:23+00:00,TheKnowledgeHou,"Congrats to Omar! He continually strives to #ExpandOpportunity and is a teaching assistant for our KKCF program.
Constance Barnes, Our Programs Director said:
""His dedication is evident through his willingness to work closely and raise awareness to new innovative platforms."" https://t.co/SZ2QjcImdf",0,0,0,
368,2021-07-15 19:30:20+00:00,TheKnowledgeHou,"TKH’s mission is to #empower and #sustain a talent pipeline of technologists and digital leaders who will uplift their communities out of poverty. So give your time this fall and #ExpandOpportunity to those who want it, on #NationalGiveSomethingAwayDay

#tech #equity #community https://t.co/LuhJkHVhL5",1,0,0,
369,2021-07-14 20:30:18+00:00,TheKnowledgeHou,"It's important to have champions to push TKH’s mission forward. Johnny Lin is a TKH Champion. He has committed to serving on our Tech Advisory Council for a second year, has helped recruit new staff and he is a committed donor. To learn more about Johnny: https://t.co/Pno22WFbpx https://t.co/0hvdlfyLAw",2,0,0,
370,2021-07-12 19:30:20+00:00,TheKnowledgeHou,"Want to become a master in google search and maps? Then join me and NYC Digital Coach @Sandy_GarLow July 13th at 4pm EST to learn how to use #Googletools to get your local business noticed! Register today — it’s free! Hope to see you there!

#GrowWithGoogle #GoogleDigitalCoaches https://t.co/y33uXL5KZP",0,0,0,
371,2021-07-10 16:01:28+00:00,TheKnowledgeHou,These grads were able to secure employment before the end of our program! Congrats! Jobs in tech is our mission &amp; goal for Black &amp; Brown communities &amp; we're excited for more to help #ExpandOpportunity to a pipeline of future technologists. #graduation #empower #technology #equity https://t.co/3CSi68HItw,2,0,0,
372,2021-07-09 18:35:03+00:00,TheKnowledgeHou,"Congrats on your placements! We know it wasn't easy and we are so proud of the work that you've done. Don't stop, this is only the beginning and wish you well as you move through the tech industry.

#ExpandOpportunity #graduation #empower #technology #equity https://t.co/s0G4oVM7ct",0,0,0,
373,2021-07-08 20:20:04+00:00,TheKnowledgeHou,"Join us! The students worked very hard on their projects and would love to show it off.

Starts Tonight at 5:30pm

https://t.co/vNEExs6n3L

@GrlBrnBoogieDwn https://t.co/Cp9mw0VCtA",0,0,0,
374,2021-07-08 19:30:18+00:00,TheKnowledgeHou,"Here are more of our amazing fellows and their placements. We are so proud of the work they have done to #ExpandOpportunity and wish them well as they move through their next endeavors in the tech industry.

#graduation #empower #technology #equity https://t.co/z3wN3ymyto",2,0,1,
375,2021-07-07 20:00:58+00:00,TheKnowledgeHou,🎉 This week we're celebrating TKH's 2021 Graduates! You have worked long &amp; hard to get to this day and we know your future is bright. Propel yourselves &amp; #ExpandOpportunity as you move through your next endeavors in the technology industry. #graduation #empower #technology https://t.co/ZbGl1gxEYh,0,0,1,
376,2021-07-01 16:02:46+00:00,TheKnowledgeHou,"We would love to say thank you to our staff and thank you for your commitment to #ExpandOpportunity and empowering communities with talent pipeline of future technologists!
.
.
.
#tech #theknowledgehouse #team #retreat https://t.co/rjmflWVrgi",0,0,0,
377,2021-06-30 17:30:28+00:00,TheKnowledgeHou,"The Knowledge House is so grateful to be receiving financial support from @cloudinary for a second year. We look forward to growing our partnership
https://t.co/TVnz2oxzND
.
.
.
Way to #ExpandOpportunity",2,0,2,
378,2021-06-30 16:03:22+00:00,TheKnowledgeHou,"The Knowledge House hopes that our LGTBQ+ community had a great pride month.

""You never completely have your rights until you all have your rights."" - Marsha P Johnson
.
.
.
#ExpandOpportunity #pride #pridemonth https://t.co/c0K4oH87ix",0,0,0,
379,2021-06-30 14:37:15+00:00,TheKnowledgeHou,👏👏👏,2,0,0,
380,2021-06-29 16:02:13+00:00,TheKnowledgeHou,"#TKHFamily would like to congratulate Nickala Epps for being Staff of the Month. For 2 years, Nickala has worked as a Case Specialist at TKH. She's a Bronx native with a BA in English &amp; Human Services from HBCU, Lincoln University. For more, check out our IG! #ExpandOpportunity https://t.co/3SChMgrAkh",1,0,0,
381,2021-06-28 16:03:41+00:00,TheKnowledgeHou,"We would love to welcome this year's Tech Advisory board members! Thank you for your commitment to #ExpandOpportunity and empower a talent pipeline of future technologists!
.
.
.
#tech #theknowledgehouse #team https://t.co/77vUZdd2ci",0,0,1,
382,2021-06-24 17:30:30+00:00,TheKnowledgeHou,"This week's Student Spotlight is KKCF Student, Mahdi Ali-Raihan. Mahdi is pursuing Computer Science at Columbia's School of Engineering and Applied Science. He also has received a $25,000 scholarship.

Congratulations Mahdi!!
#ExpandOpportunity https://t.co/GBFLZQSHvH",1,0,0,
383,2021-06-23 17:30:09+00:00,TheKnowledgeHou,"Part 1 of 2:
If you missed our ""Closing the Digital Divide"" series here's a highlight of our conversations as we travelled virtually to our expansion sites. We look forward to #ExpandingOpportunity and our mission to these cities. 

Full event videos: https://t.co/cyZNKAf4uv https://t.co/bVuksBC8M3",2,0,0,
384,2021-06-22 17:30:24+00:00,TheKnowledgeHou,"Our virtual tour of our expansion sites helped us learn focus areas that need to be addressed when Closing the Digital Divide. The five lessons outlined in this Op-Ed will help us get closer to #ExpandOpportunity through technology.
- Jerelyn Rodriquez
https://t.co/T2tAf1uFir",1,0,0,
385,2021-06-21 19:30:10+00:00,TheKnowledgeHou,"Our volunteers come from different backgrounds &amp; come to careers in tech in many ways. Meet Michael Nunez, Lead Software Consultant at Stride Consulting who's a Bronx native, volunteering with us for a year. Thank you Michael! #ExpandOpportunity Volunteer: https://t.co/98i5KWiFh8 https://t.co/lzSNCxlp1K",1,0,0,
386,2021-06-16 22:01:12+00:00,TheKnowledgeHou,"This month, we would like to celebrate @cloudinary as our Partner of the Month! Through our partnership, we have created tremendous opportunities for young people to unleash their full potential, bringing diversity of thought, experience, and perspective to the workplace. https://t.co/qDX82EHy1P",4,0,2,
387,2021-06-16 21:01:08+00:00,TheKnowledgeHou,@Vanessalgibson Hope to see your support for job &amp; training programs to help NYorkers get back to work this Thursday! Join the #RecoveryForAllNYC rally organized by @NYCETC_org tomorrow. https://t.co/UN8nzmguLo,3,0,1,
388,2021-06-16 16:02:53+00:00,TheKnowledgeHou,"We call on @NYCMayor &amp; @NYCCouncil to fully fund key #wkdev initiatives including the: Bridge Program for WkDev, Digital Inclusion &amp; Literacy Initiative, Job Training &amp; Placement Initiative. Join the #RecoveryForAllNYC rally organized by @NYCETC_org 6/17. https://t.co/UN8nzmy69Y",3,0,0,
389,2021-06-15 20:00:55+00:00,TheKnowledgeHou,"Join us on 6/17 at 12:30PM for ""#RecoveryForAllNYC: a Virtual Rally to Fund Jobs and Training in Covid Recovery!"" to call on @NYCMayor &amp; @NYCCouncil to increase investments for job &amp; training programs to help NYorkers. Organized by @nycetc_org. RSVP: https://t.co/UN8nzmy69Y",4,0,1,
390,2021-06-15 19:01:24+00:00,TheKnowledgeHou,"Join Jacob and Generra tomorrow to learn more about career opportunities for UX/UI. You'll be able to ask anything about this career path and everything #tech!
.
.
.
#ExpandOpportunities #techjobs #uxui https://t.co/J8vXifFWho",0,0,0,
391,2021-06-10 17:30:27+00:00,TheKnowledgeHou,"Attention people of Newark! We are now accepting applications in your city! Gain knowledge and increase digital fluency to #ExpandOpportunity and #TapIn to new job prospects through our 
Fellowships.

Application Deadline is June 15, 2021. 
Apply Now: https://t.co/FhndTXxdJe https://t.co/AqXNvx9WBt",0,0,0,
392,2021-06-08 18:35:05+00:00,TheKnowledgeHou,"The Knowledge House is always proud of the successes of our fellows even beyond graduation. Congratulations to Bryan Monge for his acceptance to Stanford University! He plans to major in Urban Studies and in Cyber Security as well. Shoutout to Bryan! 
Way to #ExpandOpportunity https://t.co/rM1ljzQNCz",1,0,0,
393,2021-06-07 21:35:03+00:00,TheKnowledgeHou,"Filmmaking has increased need for digital media as streaming and on online platforms becomes more prevalent. For Hollywood to thrive, innovation and technology is a must. This is a perfect time for Los Angelenos to #ExpandingOpportunity.

RSVP today: https://t.co/FhndTXxdJe https://t.co/bWJPM2NXNG",2,1,0,
394,2021-06-03 18:30:34+00:00,TheKnowledgeHou,"Join us on Tuesday, June 8th from 6:30pm-7:30pm EST in conversation with A'dorian Murray-Thomas, Calvin R Ledford, TKH's Generra Rodriguez, and Dominique Lee. Hear them speak about the city's tech ecosystem and #bridgingthegap in the industry.

RSVP at: https://t.co/h469r6cP3H https://t.co/Jne9WJlxm3",5,0,1,
395,2021-06-02 20:45:08+00:00,TheKnowledgeHou,"The Knowledge House is accepting applications in your city. Los Angeles has a growing digital media &amp; film sector that needs technology talent. Participants can #ExpandOpportunity to gainful employment and take advantage of this growing need.

Apply Now at https://t.co/FhndTXxdJe https://t.co/Sk2SjyfX83",1,0,1,
396,2021-06-01 18:30:27+00:00,TheKnowledgeHou,"Join us on Tuesday, June 8th from 2-3pm PST (5-6pm EST) in conversation with technology and community leaders from Los Angeles. Hear them speak about the job market and #bridgingthegap in the technology industry.

RSVP today: https://t.co/h469r6cP3H https://t.co/5dAXofzp1w",0,0,0,
397,2021-05-27 22:41:18+00:00,TheKnowledgeHou,"Calling all Atlantans! TKH is accepting applications in your city. Atlanta has a fast growing start up sector that needs technology talent. #TapIn and #ExpandOpportunity to gainful employment.

Application Deadline is June 15, 2021

Apply: https://t.co/FhndTXxdJe https://t.co/dTkBtNCzrz",1,1,1,
398,2021-05-26 20:05:43+00:00,TheKnowledgeHou,"The Knowledge House is accepting applications in your city. New York, Atlanta, Los Angeles &amp; Newark have a population of talent who can uplift their way out of poverty. The first step is to learn more and #ExpandOpportunity. 

To learn more visit: https://t.co/FhndTXxdJe https://t.co/odQWLFUpr3",1,0,2,
399,2021-05-25 17:30:24+00:00,TheKnowledgeHou,"Join us next week on Thursday, June 3rd from 6p-7p as our CEO, Jerelyn Rodriguez, moderates a conversation with two Atlanta technology industry leaders: Ryan Shepard and Darrell Booker. 

RSVP at: https://t.co/Dp2tU23gFI https://t.co/DpPPkL6uGs",2,0,1,
400,2021-05-24 21:02:18+00:00,TheKnowledgeHou,"Know someone who would make a great TKH Fellow? Alumni can refer prospective students to receive a cash prize. 💰

To #ExpandOpportunity, please share our application with friends and family in New York City, Atlanta, Los Angeles, and Newark.

↪️: https://t.co/OoaaR1bVvS https://t.co/dnDfz3ByoF",3,0,4,
401,2021-05-20 21:17:48+00:00,TheKnowledgeHou,"Join our virtual #BridgingTheGapSeries🌉 where we will be in conversation with industry and community leaders across Atlanta (6/3/21), Los Angeles (6/8/21), and Newark (6/8/21). 

To learn more about our expansion and to RSVP for the series please go to the 🔗 in our bio. 🤩 https://t.co/2H8C4OxMRc",0,0,0,
402,2021-05-19 17:30:27+00:00,TheKnowledgeHou,"ATTENTION ALL TKH ALUMNI!!!

Join The Knowledge House on Wed, May 26th at 6:30pm as we celebrate Alumni and share insights about the tech industry. Our panelists, Maribal Mullins and Ben Malki, will speak about navigating the current tech market. RSVP: https://t.co/TtJjX6dr0f https://t.co/mRXh6Rgph6",2,0,0,
403,2021-05-13 21:12:30+00:00,TheKnowledgeHou,"It’s #ThrowbackThursday so here is a look back at our Employee of the Month, @CrisCadoNYC pictured w/CEO &amp; Co-Founder @Jerelyn_R. 📸

Cris serves as Head of Career Success at TKH, building a #tech pipeline of leaders.

Learn more about his #impact at TKH 👉https://t.co/aWiIT21bA6 https://t.co/5Tn8EnJn08",1,0,2,
404,2021-05-12 20:30:18+00:00,TheKnowledgeHou,"📣 CALLING ALL TKH ALUMNI 📣

Join us on May 26 to share your achievements &amp; challenges in the workplace. Our virtual Alumni Summit will give you an opportunity to receive industry insights from tech professionals &amp; tips to get over the hurdles within your career.  #SaveTheDate https://t.co/URl51nUzzj",0,0,0,
405,2021-05-10 19:45:07+00:00,TheKnowledgeHou,"Looking for a new job? 🔎

TKH Career Specialist, Dionel Then, shares how to avoid burnout while looking for work in his recent article: https://t.co/A7YpEMJg96 https://t.co/EnlEwA9AKQ",0,0,0,
406,2021-05-08 16:01:28+00:00,TheKnowledgeHou,"Did you know @CrisCadoNYC was our very first volunteer at The Knowledge House?

The #TKHFamily would like to congratulate Cris Mercado for being selected as Employee of the Month. 🤩

Read the announcement from our Co-Founder &amp; CEO, @Jerelyn_R: https://t.co/OhYG5i0PGO https://t.co/RXyaPV914b",1,0,1,
407,2021-05-07 15:30:34+00:00,TheKnowledgeHou,"We didn't want to end the week without thanking ALL our teachers for the outstanding job they do every day! 💜

In a year of uncertainty, it is your wisdom, your passion and your tireless dedication that has carried us through. #TeacherAppreciationWeek #TKHLovesTeachers https://t.co/9MZR7NVv8U",1,0,0,
408,2021-04-30 17:40:12+00:00,TheKnowledgeHou,"As we draw to the end of #VolunteerAppreciationMonth, TKH Fellow Elston Bell Jr. extends his gratitude to volunteers for their tireless contributions that #ExpandOpportunity and empower our young leaders. ✨

Interested in becoming a volunteer? 👉 https://t.co/fpVYcI8jgi https://t.co/q3dkoecRFk",0,0,1,
409,2021-04-29 16:05:13+00:00,TheKnowledgeHou,"We are excited to formally announce our partnership with Bloomberg ahead of our 2-day inaugural #HackofKnowledge. TKH fellows will work with engineers to hone their skills in a fast-paced computer programming contest. 

See the full announcement here: https://t.co/HLOdvB0P6p https://t.co/4UWIpqN8JI",1,0,1,
410,2021-04-27 15:40:07+00:00,TheKnowledgeHou,"We may be reaching the end of National Volunteer Month, but we are always thankful for TKH volunteers for their incredible commitment! ⭐

We're always looking for more help so please don't hesitate to reach out if you would like to volunteer at TKH. 📲 https://t.co/R6Ric2tQnv",0,0,0,
411,2021-04-20 19:40:05+00:00,TheKnowledgeHou,"For National Volunteer Appreciation Week TKH has several volunteer driven events coming up! 

There are so many different ways that volunteers help TKH Fellows navigate their training toward a rewarding career in the field.

Become a volunteer today: https://t.co/9pGfaDR6y5 https://t.co/MZZQGNRh3x",0,0,0,
412,2021-04-16 17:07:50+00:00,TheKnowledgeHou,"We may not be seeing our #volunteers as much as we are used to, but they remain an integral part of our work. From the bottom of our hearts, we would like to thank all of our volunteers who help us #ExpandOpportunity for our fellows. To learn more, visit: https://t.co/2K0XGIvpLz https://t.co/Lo3fsku9gO",2,0,0,
413,2021-04-14 19:30:22+00:00,TheKnowledgeHou,"Find out more about a #career in #technology tomorrow at info sessions that help you explore #jobs in Web Development &amp; Design, Usability Testing and User Experience Design. Sessions are held 12p-2p and 5p-7p. 

Sign up today: https://t.co/UuWNQfEvvN https://t.co/J5G4oriZtM",0,0,0,
414,2021-04-14 14:45:13+00:00,TheKnowledgeHou,"Join us during National #Volunteer Week, April 21st at 11am w/ two of TKH's Fellows, Quiana Berry and Ayman Omer, as they speak about the #impact of TKH w/ Opal Hoyt and Dela Quist. 

Moderated by our Volunteer of the Month, Matthew Newton.

RSVP today: https://t.co/WHPEpy3Ed1 https://t.co/ouyQvE3zBj",0,0,1,
415,2021-04-13 17:30:29+00:00,TheKnowledgeHou,"If you are interested in learning the foundations of technology and are a rising junior or senior in high school. Look no further.  Sign up today to become a Karim Kharbouch Coding Fellow. The next info session is Wed,  April 14th from 5p-7p. RSVP today: https://t.co/UuWNQfEvvN https://t.co/igjfUhQgCg",0,0,1,
416,2021-04-12 20:30:16+00:00,TheKnowledgeHou,If you are interested in finding out more about a career in technology join us tomorrow for info sessions that help you explore jobs in Data Science and Cyber Security. Sign up today and start your new career: https://t.co/UuWNQfEvvN #careers #technology #STEM #datascience https://t.co/2E5jGakn3d,1,0,1,
417,2021-04-09 19:05:11+00:00,TheKnowledgeHou,"We are kicking off the #VolunteerAppreciationMonth w/Board Member &amp; @Bloomberg Engineering Manager, Matthew Newton.  His dedication &amp; support has made a great impact on our organization. 

Don't miss Matt as he moderates our #MeetTheFellows event April 21: https://t.co/gQpANX1djJ https://t.co/NUx9ayvRPH",0,0,0,
418,2021-04-05 19:40:04+00:00,TheKnowledgeHou,"Interested in a career in the technology industry?

Join us tomorrow for one of TKH's Innovation Fellowship info sessions to learn more about the Data Science and Cybersecurity programs tomorrow, April 6, from 12p-2pm or 5p-7p.

See you there!

RSVP at https://t.co/mBKVYzBort https://t.co/JAIAkehUrM",1,0,2,
419,2021-04-01 19:20:05+00:00,TheKnowledgeHou,"Please take a minute to welcome our new staff!!

We have a talented group of women at TKH and are excited to welcome them as we continue to work in NYC, and expand to Newark, Atlanta and Los Angeles.  #womenshistorymonth #gratitude #expansion

Read more: https://t.co/O7JnZEB6KP https://t.co/WHnA5Uwtyn",0,0,0,
420,2021-03-31 15:09:43+00:00,TheKnowledgeHou,"Our final Student Spotlight for #womenshistorymonth is Clariza Mayo. Clariza most recently joined Neutrify and was promoted to Problem Validation Team Lead. She aspires to inspire other women to step into tech no matter the circumstances. 

Learn more: https://t.co/2bGOCP2aUs https://t.co/JdokDnAgRO",1,0,0,
421,2021-03-26 15:10:12+00:00,TheKnowledgeHou,"This week's Student Spotlight for #womenshistorymonth is Janet Perez. She recently completed an exploratory analysis on a dataset about SHSAT registrations and testers. She aspires to work as a data analyst and inspire women to join the field.
Learn more: https://t.co/K5Q54xpw7v https://t.co/9F0xq9Etor",1,1,0,
422,2021-03-25 00:14:29+00:00,TheKnowledgeHou,"#EqualPayDay reminds us that we can’t talk about gender equality without talking about pay equity, &amp; we can’t talk about pay equity without talking about racial equity. At TKH, we are committed to building bridges in tech for all women to pursue equal economic opportunity. 🤝 https://t.co/wAGWzV7umm",0,0,1,
423,2021-03-23 21:45:12+00:00,TheKnowledgeHou,"ICYMI: #TheKnowledgeHouse is expanding!

Now more than ever, it's time to #ExpandOpportunity for young people of color on their journey to economic independence.

📝Learn more and apply at https://t.co/CUSNaxaxor.

Read the full press release here: https://t.co/W0DMtvqW0o",1,0,1,
424,2021-03-23 14:30:43+00:00,TheKnowledgeHou,"Today we celebrate Beatriz Acevedo, Co-Founder and CEO of Suma Wealth.

💻 @sumawealth is a financial wellness company with the mission to engage, educate, &amp; empower the Latinx community.

To learn more: https://t.co/z6MdwFSWLH

#WomensHistoryMonth
#BeatrizAcevedo
#WomenInTech https://t.co/ftRY4KVQ55",1,0,0,
425,2021-03-22 14:58:57+00:00,TheKnowledgeHou,"This Thurs at 4:30pm, @CrisCadoNYC can help you make strategic decisions on college planning. You'll get tips about navigating college apps and scholarships to leave with ZERO debt.

To learn more and register: https://t.co/lcx8zSMhxQ

 #college #scholarships #careers #STEM https://t.co/vXR24t3hKI",2,0,1,
426,2021-03-19 20:30:21+00:00,TheKnowledgeHou,"After a record-breaking fundraising year, with the addition new corporate sponsors, The Knowledge House is growing! Not only are we increasing enrollment, but we are also serving participants from New York City, Atlanta, Los Angeles, and Newark. #atlanta #losangeles #newark #STEM https://t.co/MswVd683Kf",0,0,1,
427,2021-03-16 14:30:40+00:00,TheKnowledgeHou,"Today we celebrate Sarah Nahm, Founder and CEO of Lever. 

💻 @Lever is a Talent Acquisition Suite that provides the tools needed to source and build strong relationships with candidates.

To learn more visit https://t.co/3ru9gOjFjV

#WomensHistoryMonth 
#AnjaliSud 
#WomenInTech https://t.co/bpC0rcd2Yd",1,1,2,
428,2021-03-12 15:30:35+00:00,TheKnowledgeHou,"This week's Student Spotlight for #womenshistorymonth is Chioma Dunkley, a TKH Data Science fellow. She recently wrote an article for LinkedIn on Databases. She aspires to find a job in data science and hopes to bring more access to the field.

Learn more: https://t.co/op8ya3F7VI https://t.co/nhRZXc53nK",0,0,0,
429,2021-03-10 15:30:43+00:00,TheKnowledgeHou,"Today we celebrate Anjali Sud, CEO of Vimeo. 💻 @Vimeo is a platform that enables users to create, manage and share high-quality videos that they can share. Learn more by visiting https://t.co/DwKuqOcXNB #WomensHistoryMonth #AnjaliSud #WomeninTech #STEM #STEAM https://t.co/telXPYvASU",1,0,0,
430,2021-03-08 14:30:44+00:00,TheKnowledgeHou,"Happy International Women's Day! Today is the day to join us for a celebration of #womenintech who are change agents in the industry. The event starts at 12pm. Sign up now: https://t.co/6D6oNzQ9sG

#internationalwomensday #STEAM #STEM #womenshistorymonth https://t.co/b1qi34qly5",2,0,2,
431,2021-03-06 17:30:21+00:00,TheKnowledgeHou,"To learn data science, coding and design now is the time to apply to our Innovation Fellowship program! Through our courses you will learn foundational skills and land a high-paying job in tech. 

Learn more: https://t.co/FhndTXxdJe

#nyc #bronx #womenintech #webdesign #coding https://t.co/oyDx3JJnE6",2,0,4,
